,Id,Name,AdmArea,District,Address,HelpPhone,Latitude,Longitude,NameSummer,понедельник,вторник,среда,четверг,пятница,суббота,воскресенье,Type
182,183,Фитнес-клуб «Спорттаун»,Восточный административный округ,район Косино-Ухтомский,"улица Медведева, дом 10",(495) 104-83-46,55.718149586,37.890034127,бассейн плавательный 25-метровый крытый,07:00-00:00,07:00-00:00,07:00-00:00,07:00-00:00,07:00-00:00,09:00-00:00,09:00-23:00,pool_close
183,184,Спортивный комплекс «Ватутинки»,Новомосковский административный округ,поселение Десеновское,"поселение Десеновское, деревня Ватутинки, дом 17",(459) 549-52-90,55.510667058,37.370686022,бассейн плавательный 25-метровый крытый,10:00-20:00,10:00-20:00,10:00-20:00,10:00-20:00,10:00-20:00,10:00-20:00,10:00-20:00,pool_close
184,185,Физкультурно-оздоровительный комплекс «Торпедо»,Южный административный округ,Даниловский район,"Автозаводская улица, дом 21, корпус 1",(495) 675-02-79,55.702789922,37.65188521,бассейн плавательный крытый №2,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,pool_close
185,186,Физкультурно-оздоровительный комплекс «Торпедо»,Южный административный округ,Даниловский район,"Автозаводская улица, дом 21, корпус 1",(495) 675-02-79,55.702723278,37.652287542,бассейн плавательный 25-метровый крытый №1,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,pool_close
186,187,Спортивный комплекс ЗАО «Санаторий «Ерино»,Новомосковский административный округ,поселение Рязановское,"поселение Рязановское, посёлок Ерино, дом 2А",(495) 374-53-76,55.446497013,37.507867107,бассейн плавательный 25-метровый крытый,08:00-18:00,08:00-18:00,08:00-18:00,08:00-18:00,08:00-18:00,08:00-18:00,08:00-18:00,pool_close
187,188,Спортивный комплекс образовательного учреждения,Юго-Западный административный округ,Академический район,"улица Гримау, дом 8",(499) 126-33-82,55.6904263,37.579572762,бассейн плавательный 25-метровый крытый,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,закрыто,pool_close
188,189,Бассейн плавательный Московской академии фигурного катания на коньках,Северо-Восточный административный округ,район Южное Медведково,"Заповедная улица, дом 1",(499) 790-30-77,55.86676038,37.632179655,"бассейн плавательный крытый, нестандартного размера",07:45-20:30,07:45-20:30,07:45-20:30,07:45-20:30,07:45-20:30,08:30-20:30,08:30-20:30,pool_close
189,190,Спортивный комплекс образовательного учреждения,Центральный административный округ,Тверской район,"улица Александра Невского, дом 4",(499) 251-90-21,55.77691506,37.593208158,бассейн плавательный 25-метровый крытый,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,pool_close
190,191,Спортивный комплекс образовательного учреждения,Центральный административный округ,Пресненский район,"Вспольный переулок, дом 6, строение 2",(495) 690-36-48,55.760781241,37.588975999,бассейн плавательный 25-метровый крытый,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,pool_close
191,192,Спортивный комплекс образовательного учреждения,Центральный административный округ,Пресненский район,"Большой Козихинский переулок, дом 5, строение 3",(495) 690-30-97,55.761852,37.597520953,бассейн плавательный 25-метровый крытый,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,pool_close
192,193,Физкультурно-оздоровительный комплекс с бассейном «Шереметьевский»,Северный административный округ,Тимирязевский район,"улица Вучетича, дом 32",(495) 611-07-25,55.815578093,37.556265119,бассейн плавательный крытый,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,pool_close
