,Unnamed: 0,Name,AdmArea,District,Address,HelpPhone,Latitude,Longitude,NameSummer,понедельник,вторник,среда,четверг,пятница,суббота,воскресенье,Type,Rating,NumReviews
895,895,Бассейн Российского университета транспорта на Новосущевской,Северо-Восточный административный округ,район Марьина Роща,"Новосущёвская улица, дом 24, строение 1",(495) 684-21-35,55.790149853,37.604598499,зал спортивный №1,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,10:00-22:00,10:00-22:00,sport_gym,-1.0,-1
896,896,Бассейн Российского университета транспорта на Новосущевской,Северо-Восточный административный округ,район Марьина Роща,"Новосущёвская улица, дом 24, строение 1",(495) 684-21-35,55.790149853,37.604598499,зал спортивный №2,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,10:00-22:00,10:00-22:00,sport_gym,-1.0,-1
897,897,Спортивно-досуговый центр «Восточное Измайлово»,Восточный административный округ,район Восточное Измайлово,"Сиреневый бульвар, дом 46/35, корпус 4",(499) 748-90-31,55.789720561,37.809081729,зал спортивный,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,sport_gym,-1.0,-1
898,898,Центр обучения и воспитания «Солнечный круг»,Центральный административный округ,район Хамовники,"Малая Пироговская улица, дом 6/4, корпус 1",(499) 245-92-33,55.730448107,37.571529653,"зал спортивный №2, «для танцевальных занятий»",09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,закрыто,закрыто,sport_gym,-1.0,-1
899,899,Спортивно-досуговый центр «Кентавр» филиал «Лидер»,Северо-Восточный административный округ,район Лианозово,"Псковская улица, дом 9, корпус 2",(495) 668-39-45,55.906502042,37.550147017,зал спортивный №2,09:00-21:30,09:00-21:30,09:00-21:30,09:00-21:30,09:00-21:30,11:00-17:00,11:00-17:00,sport_gym,4.6,20
900,900,Фитнес-клуб «СССР» Нагатинская,Южный административный округ,район Нагатино-Садовники,"Хлебозаводский проезд, дом 7, строение 10",(495) 120-31-46,55.670505000000006,37.633965,зал спортивный №2,круглосуточно,круглосуточно,круглосуточно,круглосуточно,круглосуточно,круглосуточно,круглосуточно,sport_gym,4.4,424
901,901,Детский подростковый клуб-студия детского и юношеского творчества «Пречистенские ворота»,Центральный административный округ,район Хамовники,"Курсовой переулок, дом 15",(495) 695-28-62,55.740531999999995,37.605607,зал спортивный,15:00-22:00,15:00-22:00,15:00-22:00,15:00-22:00,15:00-22:00,09:00-16:00,закрыто,sport_gym,-1.0,-1
902,902,Досуговый центр,Северный административный округ,Бескудниковский район,"Дубнинская улица, дом 39",(495) 483-83-09,55.86750936399999,37.562930178,зал спортивный,14:00-20:00,14:00-20:00,14:00-20:00,14:00-20:00,14:00-20:00,13:00-16:00,14:00-16:00,sport_gym,-1.0,-1
903,903,Досуговый центр «Контакт»,Восточный административный округ,район Восточный,"Западная улица, дом 3",(499) 780-15-87,55.816789469,37.859854356,зал спортивный №3,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,sport_gym,-1.0,-1
904,904,Секция единоборств «БоксФайт»,Северо-Восточный административный округ,Алексеевский район,"улица Константинова, дом 11А",(925) 146-20-06,55.816840021,37.655309691,зал спортивный №1,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-18:00,10:00-18:00,sport_gym,4.9,51
905,905,Досуговый центр «Заря»,Зеленоградский административный округ,район Матушкино,"город Зеленоград, корпус 233",(499) 736-43-10,56.00302293399999,37.204652347,зал спортивный №1,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,sport_gym,-1.0,-1
906,906,Дворец спорта «Баскет Холл Москва»,Западный административный округ,район Крылатское,"Островная улица, дом 7",(499) 726-37-04,55.757031975,37.443741636,Зал спортивный №3,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,sport_gym,4.7,785
907,907,Досуговый центр «Контакт»,Восточный административный округ,район Восточный,"Западная улица, дом 3",(499) 780-15-87,55.816935956,37.859924093,зал спортивный №1,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,sport_gym,-1.0,-1
908,908,Спортивно-досуговый центр «Останкино»,Северо-Восточный административный округ,Останкинский район,"улица Годовикова, дом 2",(495) 616-66-20,55.803336172,37.631568417,зал спортивный,13:00-21:00,13:00-21:00,13:00-21:00,13:00-21:00,13:00-21:00,закрыто,закрыто,sport_gym,4.7,6
909,909,Досуговый центр «Родник»,Северный административный округ,Головинский район,"Кронштадтский бульвар, дом 37Г",(499) 747-07-12,55.84828100000001,37.506415,зал спортивный,10:00-20:00,10:00-20:00,10:00-20:00,10:00-20:00,10:00-20:00,10:00-20:00,10:00-20:00,sport_gym,4.2,9
910,910,Досуговый центр «Спортивно-досуговый центр «Алексеевский»,Северо-Восточный административный округ,Алексеевский район,"Зубарев переулок, дом 17",(495) 687-38-70,55.811730753,37.643132371,зал спортивный,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-17:45,10:00-19:00,10:00-11:30,sport_gym,4.8,4
911,911,Дворец единоборств «Рекорд»,Зеленоградский административный округ,район Крюково,"город Зеленоград, корпус 1447",(499) 717-41-65,55.984672403000005,37.153094546,зал спортивный №2,08:00-22:30,08:00-22:30,08:00-22:30,08:00-22:30,08:00-22:30,08:00-22:30,08:00-15:00,sport_gym,-1.0,-1
912,912,Секция единоборств «БоксФайт»,Северо-Восточный административный округ,Алексеевский район,"улица Константинова, дом 11А",(925) 146-20-06,55.81696243,37.655237496999995,зал спортивный №4,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-18:00,10:00-18:00,sport_gym,4.9,51
913,913,Конноспортивная база «ЦСКА»,Северный административный округ,район Ховрино,"улица Дыбенко, дом 5",(495) 451-07-05,55.873005801000005,37.481220769,зал спортивный №1,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,sport_gym,4.5,84
914,914,Досуговый центр «Детский Центр Отражение»,Западный административный округ,Можайский район,"Сколковское шоссе, дом 26, корпус 2",(495) 447-81-72,55.708366561999995,37.399368343,зал спортивный,18:00-20:30,18:00-20:30,18:00-20:30,18:00-20:30,18:00-20:30,закрыто,закрыто,sport_gym,-1.0,-1
